-0.5	0.032323907122653	0.14349239611969
-0.49	0.12974792821455	0.31951938766737
-0.48	0.13106773073785	0.0083139296928725
-0.47	0.060373580940471	0.095828906468197
-0.46	-0.0062620993560381	0.3208553294879
-0.45	5.4330360252872e-07	0.036885557632977
-0.44	-0.002208455210846	-0.024354442833563
-0.43	0.014844300907892	0.1738680482307
-0.42	0.034452357006296	0.14723514981564
-0.41	-0.039489445110303	0.01777146754173
-0.4	-0.013905276607612	0.15667712484188
-0.39	0.0075310204876297	1.5551615726607
-0.38	-0.0025198854257906	0.11035702374997
-0.37	-0.018889129300941	-0.03962696819684
-0.36	0.0057929529917732	0.24084027823883
-0.35	0.0096988285361829	0.46398816897769
-0.34	0.0026311532875299	0.14816412582413
-0.33	-0.022038756494068	-0.018281725880015
-0.32	0.0055729772193236	3.7950804242549
-0.31	-0.010951055444509	0.41106434454563
-0.3	-0.045715076627189	0.11627552596104
-0.29	0.016882490975385	0.13049991727179
-0.28	0.060868893983605	0.75787421962045
-0.27	0.011613103892195	0.34178895447422
-0.26	-0.0061614196397823	0.20342198152536
-0.25	-0.025702947823956	0.10005207843916
-0.24	-0.051204905626744	-0.031433837177612
-0.23	-0.20883676938708	7.7959690474134
-0.22	0.037871963450282	1.4507886493498
-0.21	0.068824475129692	0.70129753546148
-0.2	0.12393177952803	0.1008718013425
-0.19	0.0037470033676565	0.17274693845619
-0.18	-0.027489428092545	0.11212610082096
-0.17	-0.083682414530868	-0.023702282260511
-0.16	0.058785143026416	2.8271557015363
-0.15	0.017350654896712	0.99260310187033
-0.14	0.0067595085101255	0.72217338335032
-0.13	0.0084313629197255	0.6128857419407
-0.12	0.006197410518962	0.54432901345798
-0.11	0.094607262254082	0.040723008640862
-0.1	-0.070193087614986	-0.013958521333517
-0.09	0.057356000352388	2.0221527821905
-0.08	0.01938342749003	0.91596080660878
-0.07	0.010145846448801	0.73189617419698
-0.06	0.0094307161582454	0.65894190449337
-0.05	-0.0020168693434134	0.55986571679873
-0.04	-0.0058882540544851	0.48934579994868
-0.03	-0.030453636475636	0.25239228626242
-0.02	0.043689922447494	1.3496916734556
-0.0099999999999997	0.016670449915207	0.7870748300597
3.0878077872387e-16	0.010762091450445	0.69103593801888
0.01	0.007783910714871	0.6451372492816
0.02	0.0055668422508402	0.61264607331874
0.03	0.0028612295094768	0.57669433546285
0.04	-0.015140631014421	0.3893744306217
0.05	0.0099748040442377	0.65564535900475
0.06	0.0065411089014592	0.61104245254247
0.07	0.0052576473038786	0.59355151569976
0.08	0.0044766331135096	0.58240239270742
0.09	0.0039104784664365	0.57402756870935
0.1	0.0034587290664144	0.56716922228643
0.11	0.0030313808837392	0.56066781984748
0.12	0.0028952774555151	0.55805151340986
0.13	0.0025748853748712	0.55300700278835
0.14	0.002325594658606	0.54894036642746
0.15	0.0021074293113217	0.5453115886055
0.16	0.0019119447284592	0.54200574403261
0.17	0.0017318742293536	0.53891320197358
0.18	0.0016895908940631	0.53813917278734
0.19	0.0014517731665258	0.53400893938822
0.2	0.0013163852121987	0.53159465068598
0.21	0.0011945302182631	0.52939381286122
0.22	0.0010828405933248	0.52735032979876
0.23	0.00097985818837654	0.52544021324014
0.24	0.00088464327481919	0.5236480570953
0.25	0.00079650737235843	0.52196275239253
0.26	0.00071490187296349	0.52037561315945
0.27	0.00063935782652441	0.51887920568615
0.28	0.00056945738974131	0.51746671418362
0.29	0.00050482464647088	0.51613174189796
0.3	0.00044512423518393	0.51486836146237
0.31	0.0003900600721746	0.51367122604655
0.32	0.00033937124395581	0.51253561480631
0.33	0.00029282564044171	0.51145737085114
0.34	0.00025021344178723	0.51043276781216
0.35	0.00021134224891653	0.50945837934262
0.36	0.00017603425147182	0.508531008868
0.37	0.00014412460583755	0.50764768658357
0.38	0.00011545993653969	0.50680569692925
0.39	8.9896425454337e-05	0.5060025882003
0.4	6.7297670387289e-05	0.50523613776263
0.41	4.7532854648608e-05	0.50450428415333
0.42	3.0475618386123e-05	0.50380506528099
0.43	1.6003560583393e-05	0.50313660068535
0.44	3.9979199145183e-06	0.50249712641648
0.45	-5.6570159188881e-06	0.5018850536691
0.46	-1.3074852594249e-05	0.50129900106155
0.47	-1.8368028943601e-05	0.50073775925598
0.48	-2.1648251541676e-05	0.50020018247504
0.49	-2.3026171729872e-05	0.49968504513747
